customer_id,age,annual_income,loan_amount,credit_score,employment_years,existing_loans,previous_defaults,debt_to_income,dependents,account_age_months,employment_type,home_ownership,loan_purpose,monthly_expenses,default,total_transaction_amount,avg_transaction_amount,transaction_count,unique_merchant_categories,total_debit_amount,avg_debit_amount,debit_transaction_count,total_credit_amount,avg_credit_amount,credit_transaction_count,debit_credit_ratio
CUST_003222,61,180000.0,50000.0,814.0,6,3,2,0.469,4,158,Business,Rented,Personal,4900.78,1,1454.24,145.424,10,5,961.86,160.31,6,492.38,123.095,4.0,1.9534912059791218
CUST_003223,32,180000.0,265279.58,813.0,14,0,1,0.276,0,45,Self_Employed,Mortgage,Medical,7664.76,1,2510.12,251.012,10,5,1146.79,229.358,5,1363.33,272.666,5.0,0.8411683158149531
CUST_003224,55,180000.0,120514.63,753.0,0,0,0,0.094,4,155,Salaried,Rented,Vehicle,8832.11,1,2924.23,292.423,10,6,2151.77,268.97125,8,772.4599999999999,386.22999999999996,2.0,2.7856070217228077
CUST_003225,63,180000.0,828598.97,659.0,23,2,0,0.187,1,115,Salaried,Rented,Medical,6726.54,1,2108.41,210.84099999999998,10,6,1430.43,204.34714285714287,7,677.98,225.99333333333334,3.0,2.1098409982595356
CUST_003226,21,180000.0,324608.05,803.0,18,1,0,0.2,3,21,Self_Employed,Rented,Home,9692.93,0,1408.97,140.897,10,5,1151.8999999999999,143.98749999999998,8,257.07,128.535,2.0,4.480880693974403
CUST_003227,35,180000.0,50000.0,650.0,4,0,0,0.169,2,129,Salaried,Rented,Medical,5673.49,1,3177.7000000000003,317.77000000000004,10,6,3079.67,384.95875,8,98.03,49.015,2.0,31.415587065184127
CUST_003228,46,180000.0,106214.94,730.0,25,1,0,0.259,0,78,Salaried,Rented,Home,4993.7,1,4248.1,424.81000000000006,10,7,2896.4700000000003,413.7814285714286,7,1351.63,450.54333333333335,3.0,2.1429459245503577
CUST_003229,57,180000.0,168779.49,645.0,26,2,0,0.482,3,210,Self_Employed,Owned,Business,6736.8,1,2983.8,298.38,10,5,839.87,119.98142857142857,7,2143.93,714.6433333333333,3.0,0.3917432005709142
CUST_003230,41,180000.0,158662.85,702.0,20,2,0,0.131,0,206,Business,Rented,Home,8313.99,0,2442.27,244.227,10,6,1732.83,247.54714285714286,7,709.44,236.48000000000002,3.0,2.4425321380243568
CUST_003231,51,180000.0,154420.79,734.0,21,2,0,0.267,0,216,Self_Employed,Rented,Personal,10863.37,1,1178.1,117.80999999999999,10,6,964.2,137.74285714285716,7,213.9,71.3,3.0,4.507713884992987
CUST_003232,45,180000.0,293854.21,595.0,6,3,0,0.295,3,24,Business,Rented,Education,4836.75,0,2461.57,246.157,10,6,2435.75,270.6388888888889,9,25.82,25.82,1.0,94.33578621223857
CUST_003233,43,180000.0,117657.53,670.0,10,0,0,0.069,3,209,Business,Rented,Medical,8416.39,0,2750.7,275.07,10,7,2276.9,379.48333333333335,6,473.8,118.45,4.0,4.805614183199662
CUST_003234,44,180000.0,155842.51,718.0,0,3,0,0.184,4,143,Self_Employed,Rented,Vehicle,5127.51,1,2262.9,226.29000000000002,10,5,1008.61,201.722,5,1254.29,250.858,5.0,0.8041282319080915
CUST_003235,58,180000.0,406623.62,612.0,21,1,0,0.195,4,18,Salaried,Mortgage,Business,5720.29,1,2477.59,247.75900000000001,10,7,1133.6,161.94285714285712,7,1343.99,447.99666666666667,3.0,0.8434586566864336
CUST_003236,48,180000.0,410582.29,634.0,1,2,0,0.286,1,137,Self_Employed,Rented,Education,7894.96,1,1532.77,153.277,10,6,1355.08,169.385,8,177.69,88.845,2.0,7.626090382126175
CUST_003237,41,180000.0,292623.75,718.0,13,1,0,0.121,3,134,Salaried,Rented,Home,6715.56,1,1594.68,159.46800000000002,10,5,1461.45,182.68125,8,133.23,66.615,2.0,10.969376266606622
CUST_003238,63,180000.0,131948.07,663.0,9,1,0,0.2,2,84,Business,Rented,Home,8181.79,1,3102.62,310.262,10,5,3102.62,310.262,10,0.0,0.0,0.0,0.0
CUST_003239,38,180000.0,106468.56,614.0,2,2,0,0.147,2,71,Salaried,Mortgage,Vehicle,10436.73,1,3370.9500000000003,337.095,10,6,1634.5200000000002,233.50285714285718,7,1736.4299999999998,578.81,3.0,0.9413106200653066
CUST_003240,56,180000.0,158771.87,702.0,13,3,0,0.221,1,205,Salaried,Rented,Medical,7956.34,1,2720.9300000000003,272.093,10,6,2464.92,352.13142857142856,7,256.01000000000005,85.33666666666669,3.0,9.628217647748134
CUST_003241,55,180000.0,165557.04,730.0,4,1,0,0.085,2,67,Salaried,Rented,Medical,4715.67,1,1325.95,132.595,10,7,1058.09,132.26125,8,267.86,133.93,2.0,3.9501605316209956
CUST_003242,29,180000.0,159341.17,850.0,16,1,0,0.448,1,198,Salaried,Owned,Personal,7567.3,1,2105.13,210.513,10,7,2105.13,210.513,10,0.0,0.0,0.0,0.0
CUST_003243,58,180000.0,227243.49,706.0,6,0,0,0.153,4,61,Self_Employed,Rented,Home,6300.82,0,2910.9700000000003,291.09700000000004,10,8,2737.5,342.1875,8,173.47,86.735,2.0,15.780826655905921
CUST_003244,50,180000.0,202076.13,701.0,0,0,0,0.312,2,55,Salaried,Rented,Business,10192.71,1,2566.4900000000002,256.649,10,5,1918.1299999999999,239.76624999999999,8,648.36,324.18,2.0,2.9584335862792273
CUST_003245,64,180000.0,197075.93,680.0,23,2,0,0.235,0,178,Salaried,Rented,Vehicle,7665.13,1,2883.83,288.383,10,5,496.23,165.41,3,2387.6,341.0857142857143,7.0,0.20783632099179095
CUST_003246,54,180000.0,123001.72,780.0,10,1,0,0.196,2,162,Salaried,Owned,Education,5248.17,0,2224.91,222.49099999999999,10,8,960.3699999999999,137.19571428571427,7,1264.54,421.5133333333333,3.0,0.7594619387287076
CUST_003247,52,180000.0,79271.8,723.0,27,1,0,0.009,2,194,Contract,Owned,Medical,4373.42,0,2748.4300000000003,274.843,10,5,2445.99,271.77666666666664,9,302.44,302.44,1.0,8.087521491866154
CUST_003248,23,180000.0,246911.5,759.0,5,2,1,0.134,1,220,Business,Rented,Home,9157.56,1,2797.31,279.731,10,5,2529.2,421.5333333333333,6,268.11,67.0275,4.0,9.433441497892655
CUST_003249,23,180000.0,168790.68,716.0,15,3,0,0.518,4,54,Business,Owned,Education,6555.49,1,4353.92,435.392,10,8,3359.69,479.9557142857143,7,994.23,331.41,3.0,3.379187914265311
CUST_003250,48,180000.0,207998.52,764.0,26,5,1,0.204,2,172,Salaried,Rented,Medical,10521.46,1,3375.6800000000003,337.56800000000004,10,6,1670.66,185.6288888888889,9,1705.02,1705.02,1.0,0.9798477437214813
CUST_003251,64,180000.0,211511.24,726.0,13,3,0,0.355,4,52,Contract,Owned,Medical,7579.36,1,1160.52,116.05199999999999,10,4,413.99,103.4975,4,746.53,124.42166666666667,6.0,0.554552395751008
CUST_003252,35,180000.0,50000.0,601.0,16,0,0,0.308,2,46,Salaried,Owned,Vehicle,8710.51,1,4521.62,452.162,10,5,3341.2,417.65,8,1180.42,590.21,2.0,2.830517951237695
CUST_003253,61,180000.0,457213.94,680.0,14,1,0,0.527,1,22,Salaried,Rented,Business,4853.16,1,800.76,80.076,10,5,747.12,93.39,8,53.64,26.82,2.0,13.92841163310962
CUST_003254,43,180000.0,115952.81,682.0,13,2,0,0.303,4,82,Business,Owned,Business,10964.95,1,3935.01,393.50100000000003,10,6,3502.79,500.3985714285714,7,432.22,144.07333333333335,3.0,8.104183054925732
CUST_003255,60,180000.0,371151.92,731.0,6,1,0,0.423,1,68,Salaried,Owned,Business,9235.53,0,1166.69,116.66900000000001,10,5,801.16,114.45142857142856,7,365.53000000000003,121.84333333333335,3.0,2.1917763247886626
CUST_003256,31,180000.0,209985.5,711.0,9,3,0,0.415,4,84,Contract,Owned,Home,7555.3,1,2447.7,244.76999999999998,10,6,913.0,130.42857142857142,7,1534.7,511.56666666666666,3.0,0.5949045416042223
CUST_003257,52,180000.0,85208.59,793.0,18,2,0,0.561,1,186,Salaried,Rented,Vehicle,4125.45,1,1930.95,193.095,10,5,1573.9,224.84285714285716,7,357.05,119.01666666666667,3.0,4.4080660971852685
CUST_003258,56,180000.0,106448.53,728.0,6,1,1,0.519,2,141,Salaried,Owned,Personal,9987.21,1,3255.39,325.539,10,6,1372.04,343.01,4,1883.35,313.89166666666665,6.0,0.7285103671648924
CUST_003259,53,180000.0,107637.71,733.0,14,3,0,0.81,3,165,Salaried,Rented,Medical,4544.97,1,1837.9,183.79000000000002,10,6,1603.11,200.38875,8,234.79000000000002,117.39500000000001,2.0,6.827846160398653
CUST_003260,44,180000.0,111416.87,629.0,26,1,1,0.124,1,122,Salaried,Mortgage,Personal,4391.87,1,2404.34,240.43400000000003,10,5,2050.31,256.28875,8,354.03,177.015,2.0,5.791345366211903
CUST_003261,59,180000.0,56296.44,711.0,23,3,0,0.638,2,12,Salaried,Owned,Business,8400.39,1,3083.3799999999997,308.33799999999997,10,7,2528.7299999999996,361.2471428571428,7,554.65,184.88333333333333,3.0,4.559145407013431
CUST_003262,54,180000.0,100802.94,685.0,25,0,0,0.617,4,181,Business,Owned,Home,8275.54,0,1205.41,120.54100000000001,10,6,1205.41,120.54100000000001,10,0.0,0.0,0.0,0.0
CUST_003263,48,180000.0,290811.07,555.0,13,2,0,0.133,1,210,Salaried,Rented,Medical,9801.22,1,1432.2,143.22,10,6,715.23,119.205,6,716.97,179.2425,4.0,0.9975731202142349
CUST_003264,57,180000.0,309233.94,608.0,14,1,0,0.315,0,84,Business,Owned,Medical,8413.7,0,1860.53,186.053,10,5,1636.51,233.78714285714287,7,224.02,74.67333333333333,3.0,7.305195964646013
CUST_003265,27,180000.0,108471.78,751.0,18,3,0,0.042,3,215,Salaried,Rented,Vehicle,10234.79,1,1836.9599999999998,183.69599999999997,10,5,1176.42,147.0525,8,660.54,330.27,2.0,1.7809973657916252
CUST_003266,24,180000.0,52906.38,746.0,20,2,0,0.517,2,179,Business,Owned,Home,5919.22,1,2246.0,224.6,10,6,1883.96,235.495,8,362.03999999999996,181.01999999999998,2.0,5.203734393989615
CUST_003267,57,180000.0,237649.23,659.0,25,1,1,0.201,0,193,Salaried,Rented,Medical,6316.95,1,5744.59,574.4590000000001,10,6,4614.58,512.7311111111111,9,1130.01,1130.01,1.0,4.083662976433837
CUST_003268,21,180000.0,85200.04,661.0,15,4,0,0.23,1,86,Self_Employed,Mortgage,Personal,7046.61,0,3108.91,310.89099999999996,10,5,1852.74,264.6771428571429,7,1256.17,418.72333333333336,3.0,1.4749118351815438
CUST_003269,21,180000.0,89284.56,621.0,1,3,0,0.368,3,52,Salaried,Owned,Medical,8276.48,1,3312.09,331.209,10,6,1385.6,346.4,4,1926.49,321.08166666666665,6.0,0.7192355008331214
CUST_003270,40,180000.0,137351.64,769.0,29,3,0,0.054,2,176,Salaried,Rented,Education,4054.41,1,2134.67,213.467,10,4,1710.36,244.33714285714285,7,424.31000000000006,141.4366666666667,3.0,4.030920789045744
CUST_003271,39,180000.0,129847.85,643.0,1,2,1,0.421,2,86,Salaried,Rented,Vehicle,4548.0,1,1871.3799999999999,187.13799999999998,10,5,1300.37,260.07399999999996,5,571.01,114.202,5.0,2.2773156337016864
CUST_003272,49,180000.0,101331.0,660.0,0,1,0,0.614,1,66,Salaried,Owned,Vehicle,6662.4,1,1614.67,161.467,10,6,1411.8400000000001,201.6914285714286,7,202.83,67.61,3.0,6.960706009959079
CUST_003273,30,180000.0,106976.23,771.0,15,1,0,0.194,4,50,Self_Employed,Rented,Home,7021.87,0,1997.64,199.764,10,7,1672.95,238.99285714285716,7,324.69,108.23,3.0,5.152453109119468
CUST_003274,38,180000.0,120431.47,770.0,18,0,0,0.607,4,197,Contract,Rented,Vehicle,8317.59,1,3377.79,337.779,10,5,2389.84,298.73,8,987.95,493.975,2.0,2.4189888152234427
CUST_003275,48,180000.0,106043.79,687.0,3,1,0,0.091,0,137,Self_Employed,Owned,Vehicle,10496.37,1,4045.53,404.553,10,8,4045.53,404.553,10,0.0,0.0,0.0,0.0
CUST_003276,55,180000.0,110122.41,701.0,2,4,0,0.484,3,68,Business,Owned,Personal,3977.84,1,2259.54,225.954,10,5,1429.34,238.22333333333333,6,830.2,207.55,4.0,1.7216815225246926
CUST_003277,63,180000.0,135477.66,733.0,10,1,0,0.523,2,190,Salaried,Owned,Vehicle,4958.49,1,7000.55,700.0550000000001,10,5,4912.99,701.8557142857143,7,2087.56,695.8533333333334,3.0,2.353460499338941
CUST_003278,51,180000.0,201191.89,671.0,23,2,0,0.229,1,168,Self_Employed,Owned,Education,8822.76,1,2795.21,279.521,10,5,2171.96,310.28000000000003,7,623.25,207.75,3.0,3.4848937023666267
CUST_003279,47,180000.0,188986.65,693.0,16,0,0,0.092,3,147,Salaried,Rented,Home,10385.83,0,3295.6099999999997,329.561,10,7,2082.4399999999996,260.30499999999995,8,1213.17,606.585,2.0,1.716527774343249
CUST_003280,31,180000.0,117559.24,686.0,4,5,0,0.286,0,108,Contract,Mortgage,Medical,3831.1,1,1817.0,181.7,10,7,1382.93,197.5614285714286,7,434.07000000000005,144.69000000000003,3.0,3.1859607897343745
CUST_003281,58,180000.0,134589.41,748.0,22,2,0,0.316,2,185,Self_Employed,Rented,Vehicle,4458.66,1,4230.48,423.04799999999994,10,4,1711.87,244.55285714285714,7,2518.6099999999997,839.5366666666665,3.0,0.6796883995537222
CUST_003282,25,180000.0,364619.44,799.0,28,0,0,0.151,0,174,Salaried,Mortgage,Education,7826.24,0,1270.2,127.02000000000001,10,5,1018.0,145.42857142857142,7,252.2,84.06666666666666,3.0,4.036478984932593
CUST_003283,28,180000.0,294189.75,780.0,8,4,0,0.165,4,84,Business,Owned,Vehicle,7423.88,0,2617.86,261.786,10,6,1475.54,245.92333333333332,6,1142.3200000000002,285.58000000000004,4.0,1.2917046011625462
CUST_003284,54,180000.0,226144.82,771.0,0,6,0,0.406,1,195,Self_Employed,Rented,Business,9387.85,1,1715.98,171.598,10,6,1528.13,191.01625,8,187.85,93.925,2.0,8.134841628959277
CUST_003285,32,180000.0,56229.73,623.0,24,1,0,0.14,4,91,Salaried,Owned,Home,8513.7,1,2084.86,208.48600000000002,10,6,2050.02,227.78,9,34.84,34.84,1.0,58.840987370838114
CUST_003286,58,180000.0,173551.61,790.0,26,1,0,0.36,0,122,Self_Employed,Mortgage,Medical,9624.2,0,1628.51,162.851,10,6,830.02,118.57428571428571,7,798.49,266.16333333333336,3.0,1.0394870317724705
CUST_003287,21,180000.0,108522.91,653.0,8,1,0,0.189,3,197,Self_Employed,Owned,Business,4929.72,1,2818.15,281.815,10,4,2710.73,338.84125,8,107.42,53.71,2.0,25.23487246322845
CUST_003288,51,180000.0,91683.09,575.0,3,2,0,0.154,4,68,Self_Employed,Mortgage,Business,8458.78,1,4006.77,400.677,10,8,2230.16,278.77,8,1776.6100000000001,888.3050000000001,2.0,1.2552895683352001
CUST_003289,24,180000.0,131161.81,641.0,15,0,0,0.145,4,35,Business,Mortgage,Education,7365.57,1,2039.7,203.97,10,6,1335.42,190.77428571428572,7,704.28,234.76,3.0,1.896149258817516
CUST_003290,25,180000.0,305054.29,694.0,14,1,0,0.642,3,225,Salaried,Mortgage,Personal,6202.86,1,1784.5,178.45,10,6,1444.46,160.49555555555557,9,340.04,340.04,1.0,4.247912010351723
CUST_003291,50,180000.0,277330.89,557.0,9,4,0,0.485,0,226,Business,Mortgage,Personal,4590.57,1,2328.81,232.881,10,6,1856.85,232.10625,8,471.96,235.98,2.0,3.9343376557335366
CUST_003292,44,180000.0,112228.42,750.0,4,2,0,0.142,0,33,Salaried,Rented,Personal,8624.22,0,1080.17,108.01700000000001,10,6,1080.17,108.01700000000001,10,0.0,0.0,0.0,0.0
CUST_003293,23,180000.0,171231.58,758.0,15,3,0,0.2,2,191,Salaried,Rented,Vehicle,4994.15,1,1276.81,127.681,10,5,1047.21,130.90125,8,229.6,114.8,2.0,4.561019163763066
CUST_003294,31,180000.0,126381.95,673.0,5,2,0,0.22,3,7,Salaried,Owned,Medical,10972.75,1,2134.59,213.459,10,6,513.48,128.37,4,1621.1100000000001,270.185,6.0,0.3167459333419694
CUST_003295,24,180000.0,140921.76,618.0,15,0,0,0.427,0,164,Salaried,Owned,Personal,6098.76,1,2825.86,282.586,10,6,2188.25,312.60714285714283,7,637.61,212.53666666666666,3.0,3.431956838819968
CUST_003296,46,180000.0,296123.99,765.0,3,1,0,0.231,3,56,Salaried,Owned,Vehicle,4313.49,0,2666.16,266.616,10,4,1866.28,266.6114285714286,7,799.88,266.62666666666667,3.0,2.3331999799969996
CUST_003297,47,180000.0,156702.91,635.0,21,2,0,0.592,1,78,Contract,Owned,Medical,5459.5,1,2690.0099999999998,269.001,10,6,1632.58,272.09666666666664,6,1057.43,264.3575,4.0,1.5439130722601022
CUST_003298,63,180000.0,56709.0,587.0,20,1,0,0.486,2,221,Salaried,Owned,Medical,4651.23,1,2121.88,212.18800000000002,10,4,1326.65,221.10833333333335,6,795.23,198.8075,4.0,1.6682594972523672
CUST_003299,47,180000.0,176877.69,695.0,14,0,0,0.148,3,168,Salaried,Rented,Home,6349.48,0,2989.44,298.944,10,6,2646.12,378.01714285714286,7,343.32,114.44,3.0,7.70744494931842
CUST_003300,62,180000.0,483990.85,702.0,2,0,0,0.241,4,213,Salaried,Mortgage,Medical,10090.69,1,1731.81,173.18099999999998,10,6,1731.81,173.18099999999998,10,0.0,0.0,0.0,0.0
CUST_003301,26,180000.0,106937.6,722.0,18,0,0,0.591,1,97,Salaried,Owned,Personal,4188.61,1,4538.3,453.83000000000004,10,6,3097.56,442.50857142857143,7,1440.74,480.24666666666667,3.0,2.1499784832794258
CUST_003302,35,180000.0,412142.95,754.0,8,0,0,0.527,0,157,Salaried,Owned,Home,8096.02,1,2879.86,287.986,10,6,1875.66,234.4575,8,1004.1999999999999,502.09999999999997,2.0,1.8678151762597095
CUST_003303,50,180000.0,235738.61,762.0,4,1,0,0.325,2,114,Salaried,Rented,Education,3905.0,0,1239.8700000000001,123.98700000000001,10,4,1135.41,141.92625,8,104.46000000000001,52.230000000000004,2.0,10.869327972429637
CUST_003304,62,180000.0,329639.93,612.0,15,1,0,0.678,0,165,Business,Owned,Personal,9396.28,1,3297.2000000000003,329.72,10,5,2500.9100000000003,416.8183333333334,6,796.29,199.0725,4.0,3.1407025078802953
CUST_003305,57,180000.0,275203.26,557.0,26,0,0,0.23,3,152,Salaried,Owned,Education,6490.42,0,1908.15,190.815,10,4,1453.2,181.65,8,454.95,227.475,2.0,3.1941971645235743
CUST_003306,57,180000.0,181076.86,732.0,2,3,0,0.11,4,207,Self_Employed,Rented,Personal,6264.16,1,3387.23,338.723,10,6,2264.45,566.1125,4,1122.78,187.13,6.0,2.0168243110849855
CUST_003307,62,180000.0,112651.39,703.0,7,0,0,0.351,3,129,Salaried,Owned,Business,11204.31,1,1535.36,153.536,10,7,1417.24,157.4711111111111,9,118.12,118.12,1.0,11.998306806637318
CUST_003308,57,180000.0,180846.63,668.0,23,1,0,0.122,3,79,Salaried,Owned,Education,5681.44,0,2283.67,228.36700000000002,10,6,1488.58,212.6542857142857,7,795.0899999999999,265.03,3.0,1.8722157240060875
CUST_003309,55,180000.0,187195.57,690.0,13,2,1,0.506,2,10,Contract,Mortgage,Education,10031.77,1,1448.02,144.802,10,6,990.59,123.82375,8,457.43,228.715,2.0,2.165555385523468
CUST_003310,43,180000.0,291540.95,641.0,29,1,0,0.293,4,100,Salaried,Rented,Personal,7705.6,0,1305.67,130.567,10,6,885.73,147.62166666666667,6,419.94,104.985,4.0,2.1091822641329716
CUST_003311,26,180000.0,50000.0,821.0,28,1,0,0.455,4,99,Salaried,Owned,Vehicle,3772.48,1,2690.4,269.04,10,7,1653.72,206.715,8,1036.6799999999998,518.3399999999999,2.0,1.595207778678088
CUST_003312,24,180000.0,69014.91,559.0,2,1,0,0.428,1,233,Salaried,Mortgage,Personal,6468.94,1,1427.62,142.762,10,5,1265.75,158.21875,8,161.87,80.935,2.0,7.819546549700377
CUST_003313,38,180000.0,187546.48,730.0,15,3,0,0.252,0,225,Salaried,Mortgage,Home,8403.75,0,3539.1,353.90999999999997,10,6,3367.27,420.90875,8,171.82999999999998,85.91499999999999,2.0,19.596519816097306
CUST_003314,29,180000.0,198717.26,610.0,6,0,0,0.487,1,198,Business,Owned,Personal,4533.24,1,4581.1900000000005,458.119,10,4,2362.05,337.4357142857143,7,2219.14,739.7133333333333,3.0,1.064398821164956
CUST_003315,49,180000.0,96728.62,654.0,8,2,0,0.371,4,29,Salaried,Mortgage,Home,4761.22,1,3654.4300000000003,365.44300000000004,10,5,3254.36,406.795,8,400.07,200.035,2.0,8.134476466618342
CUST_003316,33,180000.0,201665.72,669.0,2,1,0,0.078,3,21,Self_Employed,Owned,Vehicle,9750.77,0,1462.93,146.293,10,7,1318.77,164.84625,8,144.16,72.08,2.0,9.147960599334073
CUST_003317,37,180000.0,244510.47,631.0,7,1,0,0.223,1,37,Salaried,Rented,Personal,5367.49,0,1557.04,155.704,10,6,834.6800000000001,139.11333333333334,6,722.36,180.59,4.0,1.155490337227975
CUST_003318,52,180000.0,144809.54,684.0,27,2,0,0.084,0,178,Salaried,Owned,Home,10089.64,1,1930.37,193.03699999999998,10,7,1463.68,182.96,8,466.68999999999994,233.34499999999997,2.0,3.1363003278407513
CUST_003319,42,180000.0,383744.95,516.0,11,1,0,0.538,3,12,Salaried,Mortgage,Education,8961.59,1,3431.54,343.154,10,5,2366.2599999999998,338.03714285714284,7,1065.28,355.0933333333333,3.0,2.2212563832982877
CUST_003320,24,180000.0,429280.85,593.0,16,1,0,0.316,4,26,Contract,Owned,Education,4426.72,0,2672.87,267.287,10,6,965.9300000000001,193.186,5,1706.94,341.38800000000003,5.0,0.5658839795189052
CUST_003321,25,180000.0,175092.71,570.0,27,3,0,0.126,4,186,Contract,Owned,Home,4022.87,0,1216.58,121.65799999999999,10,4,1139.6299999999999,142.45374999999999,8,76.94999999999999,38.474999999999994,2.0,14.810006497725796
CUST_003322,57,180000.0,269553.85,615.0,13,0,1,0.082,2,211,Salaried,Owned,Education,6488.3,1,2903.88,290.38800000000003,10,5,2324.96,290.62,8,578.9200000000001,289.46000000000004,2.0,4.016029848683756
CUST_003323,61,180000.0,58816.81,644.0,15,1,0,0.441,4,135,Salaried,Rented,Personal,9707.18,1,4964.67,496.467,10,5,3855.75,550.8214285714286,7,1108.92,369.64000000000004,3.0,3.4770317065252674
CUST_003324,33,180000.0,309905.53,700.0,18,2,1,0.567,0,44,Contract,Owned,Education,9141.02,1,1995.93,199.59300000000002,10,6,1852.95,231.61875,8,142.98000000000002,71.49000000000001,2.0,12.959504825849768
CUST_003325,54,180000.0,392225.3,655.0,27,3,0,0.247,0,14,Salaried,Rented,Business,5874.22,1,1768.24,176.824,10,6,1330.43,190.0614285714286,7,437.80999999999995,145.93666666666664,3.0,3.0388296292912456
CUST_003326,42,180000.0,88500.02,639.0,3,2,0,0.047,1,180,Salaried,Owned,Personal,10610.26,0,1618.19,161.81900000000002,10,5,1239.09,177.01285714285714,7,379.1,126.36666666666667,3.0,3.268504352413611
CUST_003327,43,180000.0,235633.62,663.0,2,1,0,0.012,0,198,Contract,Owned,Business,6625.02,1,1577.53,157.753,10,5,1376.62,172.0775,8,200.91,100.455,2.0,6.851923746951371
CUST_003328,23,180000.0,52884.75,651.0,12,1,0,0.207,3,164,Business,Mortgage,Business,5412.88,1,3380.77,338.077,10,6,2201.9399999999996,275.24249999999995,8,1178.83,589.415,2.0,1.8679029206925508
CUST_003329,62,180000.0,101512.4,674.0,8,1,0,0.16,3,104,Self_Employed,Owned,Home,6443.48,1,1375.73,137.573,10,6,724.62,103.51714285714286,7,651.11,217.03666666666666,3.0,1.1128995100674233
CUST_003330,54,180000.0,119110.56,677.0,12,1,0,0.342,2,48,Business,Rented,Personal,8055.34,1,2843.12,284.312,10,6,2843.12,284.312,10,0.0,0.0,0.0,0.0
CUST_003331,52,180000.0,67181.16,645.0,28,2,1,0.075,3,74,Salaried,Mortgage,Business,5325.2,1,2805.69,280.569,10,5,2248.98,281.1225,8,556.71,278.355,2.0,4.039769359271434
CUST_003332,41,180000.0,141097.41,590.0,11,0,0,0.029,1,214,Salaried,Rented,Education,3763.5,0,1702.0800000000002,170.20800000000003,10,5,1412.3600000000001,156.9288888888889,9,289.72,289.72,1.0,4.874913709788761
CUST_003333,64,180000.0,135621.48,697.0,25,3,0,0.615,1,72,Salaried,Mortgage,Personal,4843.22,1,2925.91,292.591,10,5,2893.51,321.50111111111113,9,32.4,32.4,1.0,89.30586419753088
CUST_003334,41,180000.0,235641.32,758.0,20,2,0,0.104,0,188,Contract,Owned,Medical,8706.07,1,2738.12,273.812,10,7,2666.8,296.31111111111113,9,71.32,71.32,1.0,37.39203589455974
CUST_003335,64,180000.0,65621.68,626.0,14,0,0,0.366,4,200,Salaried,Owned,Medical,8023.37,0,3228.89,322.889,10,6,2467.71,411.285,6,761.18,190.295,4.0,3.2419532830605116
CUST_003336,31,180000.0,236571.47,692.0,2,3,0,0.158,3,126,Contract,Owned,Personal,7443.41,1,2115.68,211.56799999999998,10,7,1083.02,180.50333333333333,6,1032.66,258.165,4.0,1.0487672612476515
CUST_003337,59,180000.0,101366.62,669.0,2,0,0,0.403,1,39,Salaried,Rented,Personal,5147.54,1,2520.23,252.023,10,5,2106.32,234.03555555555556,9,413.91,413.91,1.0,5.088835737237564
CUST_003338,24,180000.0,75575.93,741.0,26,1,0,0.206,3,48,Self_Employed,Rented,Medical,8634.43,1,2563.49,256.349,10,6,2357.78,294.7225,8,205.71,102.855,2.0,11.46166934033348
CUST_003339,21,180000.0,144663.4,639.0,1,4,0,0.601,3,47,Business,Rented,Business,7723.64,1,1810.04,181.004,10,5,1538.19,170.91,9,271.85,271.85,1.0,5.658230641898105
CUST_003340,48,180000.0,255670.78,685.0,25,1,0,0.037,0,190,Salaried,Mortgage,Medical,4325.34,0,1679.41,167.941,10,8,1545.35,171.70555555555555,9,134.06,134.06,1.0,11.527301208414142
CUST_003341,44,180000.0,121719.47,691.0,5,2,0,0.287,0,119,Salaried,Rented,Vehicle,5617.43,1,2292.33,229.233,10,5,1597.96,266.32666666666665,6,694.37,173.5925,4.0,2.301309100335556
CUST_003342,55,180000.0,221536.7,718.0,24,1,0,0.486,1,47,Contract,Mortgage,Home,4498.35,1,1579.8999999999999,157.98999999999998,10,8,1317.45,164.68125,8,262.45,131.225,2.0,5.019813297771004
CUST_003343,33,180000.0,192402.31,623.0,15,2,1,0.111,1,111,Business,Owned,Business,10107.21,0,2062.3,206.23000000000002,10,5,1531.67,218.81,7,530.63,176.87666666666667,3.0,2.886512259012872
CUST_003344,54,180000.0,1067467.09,721.0,22,1,0,0.113,4,189,Self_Employed,Owned,Home,8351.1,1,1327.91,132.791,10,6,1048.24,131.03,8,279.66999999999996,139.83499999999998,2.0,3.748131726677871
CUST_003345,31,180000.0,134921.53,663.0,30,3,1,0.179,0,114,Salaried,Rented,Business,8802.94,1,1614.25,161.425,10,4,1425.29,203.61285714285714,7,188.96,62.98666666666667,3.0,7.5428132938187975
CUST_003346,56,180000.0,147282.19,736.0,17,4,0,0.354,1,27,Contract,Owned,Education,9099.24,0,2162.19,216.219,10,6,1823.5300000000002,260.50428571428574,7,338.66,112.88666666666667,3.0,5.3845449713577045
CUST_003347,37,180000.0,316397.16,672.0,8,1,1,0.159,2,60,Salaried,Rented,Personal,9362.05,1,1561.75,156.175,10,7,1236.75,154.59375,8,325.0,162.5,2.0,3.8053846153846154
CUST_003348,55,180000.0,157782.57,788.0,29,1,0,0.128,0,28,Business,Rented,Home,5477.24,0,1714.06,171.406,10,7,891.27,127.32428571428571,7,822.79,274.2633333333333,3.0,1.0832290134785303
